LECROYWS3054,16293,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,29-Jul-2023 14:48:01,0                 
Time,Ampl
-5.3359e-008,0.00115
-5.3109e-008,0.0022
-5.2859e-008,0.0022
-5.2609e-008,0.0022
-5.2359e-008,0.00115
-5.2109e-008,0.0022
-5.1859e-008,0.0022
-5.1609e-008,0.0022
-5.1359e-008,0.00115
-5.1109e-008,0.0022
-5.0859e-008,0.0022
-5.0609e-008,0.0022
-5.0359e-008,0.00115
-5.0109e-008,0.0022
-4.9859e-008,0.0022
-4.9609e-008,0.0022
-4.9359e-008,0.00115
-4.9109e-008,0.0022
-4.8859e-008,0.0022
-4.8609e-008,0.0022
-4.8359e-008,0.0022
-4.8109e-008,0.0022
-4.7859e-008,0.0022
-4.7609e-008,0.00115
-4.7359e-008,0.0022
-4.7109e-008,0.0022
-4.6859e-008,0.0022
-4.6609e-008,0.00115
-4.6359e-008,0.0022
-4.6109e-008,0.0022
-4.5859e-008,0.0022
-4.5609e-008,0.00115
-4.5359e-008,0.00115
-4.5109e-008,0.0022
-4.4859e-008,0.0022
-4.4609e-008,0.00115
-4.4359e-008,0.00115
-4.4109e-008,0.0022
-4.3859e-008,0.0022
-4.3609e-008,0.0022
-4.3359e-008,0.00115
-4.3109e-008,0.0022
-4.2859e-008,0.0022
-4.2609e-008,0.0022
-4.2359e-008,0.00115
-4.2109e-008,0.0022
-4.1859e-008,0.0022
-4.1609e-008,0.00115
-4.1359e-008,0.00115
-4.1109e-008,0.0022
-4.0859e-008,0.00115
-4.0609e-008,0.00115
-4.0359e-008,0.00115
-4.0109e-008,0.0022
-3.9859e-008,0.00115
-3.9609e-008,0.00115
-3.9359e-008,0.00115
-3.9109e-008,0.00115
-3.8859e-008,0.00115
-3.8609e-008,0.0022
-3.8359e-008,0.00115
-3.8109e-008,0.0022
-3.7859e-008,0.0022
-3.7609e-008,0.0022
-3.7359e-008,0.00115
-3.7109e-008,0.0022
-3.6859e-008,0.0022
-3.6609e-008,0.0022
-3.6359e-008,0.0022
-3.6109e-008,0.0022
-3.5859e-008,0.0022
-3.5609e-008,0.0022
-3.5359e-008,0.0022
-3.5109e-008,0.0022
-3.4859e-008,0.00115
-3.4609e-008,0.00115
-3.4359e-008,0.0022
-3.4109e-008,0.0022
-3.3859e-008,0.00115
-3.3609e-008,0.00115
-3.3359e-008,0.0022
-3.3109e-008,0.0022
-3.2859e-008,0.00115
-3.2609e-008,0.00115
-3.2359e-008,0.00115
-3.2109e-008,0.0022
-3.1859e-008,0.00115
-3.1609e-008,0.00115
-3.1359e-008,0.00115
-3.1109e-008,0.0022
-3.0859e-008,0.00115
-3.0609e-008,0.00115
-3.0359e-008,0.0022
-3.0109e-008,0.0022
-2.9859e-008,0.00115
-2.9609e-008,0.0022
-2.9359e-008,0.0022
-2.9109e-008,0.0022
-2.8859e-008,0.0022
-2.8609e-008,0.0022
-2.8359e-008,0.0022
-2.8109e-008,0.0022
-2.7859e-008,0.0022
-2.7609e-008,0.0022
-2.7359e-008,0.0022
-2.7109e-008,0.0022
-2.6859e-008,0.0022
-2.6609e-008,0.0022
-2.6359e-008,0.0022
-2.6109e-008,0.0022
-2.5859e-008,0.0022
-2.5609e-008,0.0022
-2.5359e-008,0.00115
-2.5109e-008,0.0022
-2.4859e-008,0.0022
-2.4609e-008,0.0022
-2.4359e-008,0.00115
-2.4109e-008,0.0022
-2.3859e-008,0.0022
-2.3609e-008,0.0022
-2.3359e-008,0.00115
-2.3109e-008,0.0022
-2.2859e-008,0.0022
-2.2609e-008,0.0022
-2.2359e-008,0.00115
-2.2109e-008,0.0022
-2.1859e-008,0.0022
-2.1609e-008,0.0022
-2.1359e-008,0.00115
-2.1109e-008,0.0022
-2.0859e-008,0.0022
-2.0609e-008,0.0022
-2.0359e-008,0.0022
-2.0109e-008,0.0022
-1.9859e-008,0.0022
-1.9609e-008,0.0022
-1.9359e-008,0.0022
-1.9109e-008,0.00325
-1.8859e-008,0.00325
-1.8609e-008,0.0043
-1.8359e-008,0.00535
-1.8109e-008,0.00535
-1.7859e-008,0.0043
-1.7609e-008,0.0043
-1.7359e-008,0.0043
-1.7109e-008,0.00535
-1.6859e-008,0.0043
-1.6609e-008,0.00325
-1.6359e-008,0.00325
-1.6109e-008,0.0043
-1.5859e-008,0.00325
-1.5609e-008,0.00325
-1.5359e-008,0.0022
-1.5109e-008,0.00325
-1.4859e-008,0.00325
-1.4609e-008,0.00325
-1.4359e-008,0.00535
-1.4109e-008,0.0106
-1.3859e-008,0.01585
-1.3609e-008,0.0211
-1.3359e-008,0.02215
-1.3109e-008,0.0211
-1.2859e-008,0.02005
-1.2609e-008,0.02005
-1.2359e-008,0.019
-1.2109e-008,0.02005
-1.1859e-008,0.01795
-1.1609e-008,0.01585
-1.1359e-008,0.01375
-1.1109e-008,0.0127
-1.0859e-008,0.0106
-1.0609e-008,0.00955
-1.0359e-008,0.0085
-1.0109e-008,0.00745
-9.859e-009,0.0085
-9.609e-009,0.01585
-9.359e-009,0.0337
-9.109e-009,0.05785
-8.859e-009,0.07675
-8.609e-009,0.08095
-8.359e-009,0.0757
-8.109e-009,0.07045
-7.859e-009,0.07045
-7.609e-009,0.0694
-7.359e-009,0.0673
-7.109e-009,0.06205
-6.859e-009,0.0547
-6.609e-009,0.04735
-6.359e-009,0.04
-6.109e-009,0.03475
-5.859e-009,0.02845
-5.609e-009,0.0253
-5.359e-009,0.0274
-5.109e-009,0.04
-4.859e-009,0.06415
-4.609e-009,0.08935
-4.359e-009,0.10195
-4.109e-009,0.10195
-3.859e-009,0.09355
-3.609e-009,0.08935
-3.359e-009,0.0883
-3.109e-009,0.08725
-2.859e-009,0.082
-2.609e-009,0.0736
-2.359e-009,0.0652
-2.109e-009,0.05575
-1.859e-009,0.04735
-1.609e-009,0.04
-1.359e-009,0.0337
-1.109e-009,0.0295
-8.59e-010,0.0274
-6.09e-010,0.0316
-3.59e-010,0.0505
-1.09e-010,0.08725
1.41e-010,0.1219
3.91e-010,0.1408
6.41e-010,0.1387
8.91e-010,0.1282
1.141e-009,0.1219
1.391e-009,0.1219
1.641e-009,0.1198
1.891e-009,0.11245
2.141e-009,0.103
2.391e-009,0.0904
2.641e-009,0.07675
2.891e-009,0.06415
3.141e-009,0.05365
3.391e-009,0.04525
3.641e-009,0.04
3.891e-009,0.0358
4.141e-009,0.03265
4.391e-009,0.03265
4.641e-009,0.0421
4.891e-009,0.061
5.141e-009,0.08095
5.391e-009,0.09145
5.641e-009,0.08935
5.891e-009,0.082
6.141e-009,0.07885
6.391e-009,0.0778
6.641e-009,0.0757
6.891e-009,0.0715
7.141e-009,0.0652
7.391e-009,0.05785
7.641e-009,0.05155
7.891e-009,0.0442
8.141e-009,0.0379
8.391e-009,0.0337
8.641e-009,0.03055
8.891e-009,0.02635
9.141e-009,0.02845
9.391e-009,0.0421
9.641e-009,0.06835
9.891e-009,0.09565
1.0141e-008,0.1072
1.0391e-008,0.1072
1.0641e-008,0.0988
1.0891e-008,0.0946
1.1141e-008,0.09355
1.1391e-008,0.09145
1.1641e-008,0.0862
1.1891e-008,0.07885
1.2141e-008,0.0694
1.2391e-008,0.05995
1.2641e-008,0.05155
1.2891e-008,0.0463
1.3141e-008,0.04
1.3391e-008,0.0379
1.3641e-008,0.04105
1.3891e-008,0.0547
1.4141e-008,0.07675
1.4391e-008,0.0967
1.4641e-008,0.09985
1.4891e-008,0.0946
1.5141e-008,0.08725
1.5391e-008,0.08515
1.5641e-008,0.08515
1.5891e-008,0.08095
1.6141e-008,0.0757
1.6391e-008,0.06835
1.6641e-008,0.05995
1.6891e-008,0.05155
1.7141e-008,0.04315
1.7391e-008,0.0379
1.7641e-008,0.0337
1.7891e-008,0.0316
1.8141e-008,0.0316
1.8391e-008,0.0379
1.8641e-008,0.061
1.8891e-008,0.09355
1.9141e-008,0.1156
1.9391e-008,0.12295
1.9641e-008,0.1156
1.9891e-008,0.1093
2.0141e-008,0.1072
2.0391e-008,0.1072
2.0641e-008,0.10405
2.0891e-008,0.0967
2.1141e-008,0.0862
2.1391e-008,0.07465
2.1641e-008,0.06415
2.1891e-008,0.0547
2.2141e-008,0.0463
2.2391e-008,0.04105
2.2641e-008,0.03685
2.2891e-008,0.03475
2.3141e-008,0.03265
2.3391e-008,0.03475
2.3641e-008,0.04735
2.3891e-008,0.0631
2.4141e-008,0.07675
2.4391e-008,0.0799
2.4641e-008,0.0757
2.4891e-008,0.07045
2.5141e-008,0.07045
2.5391e-008,0.06835
2.5641e-008,0.06625
2.5891e-008,0.061
2.6141e-008,0.05575
2.6391e-008,0.0484
2.6641e-008,0.0442
2.6891e-008,0.03895
2.7141e-008,0.03475
2.7391e-008,0.0316
2.7641e-008,0.02845
2.7891e-008,0.0274
2.8141e-008,0.03265
2.8391e-008,0.04945
2.8641e-008,0.07465
2.8891e-008,0.0946
2.9141e-008,0.09985
2.9391e-008,0.0946
2.9641e-008,0.0883
2.9891e-008,0.08725
3.0141e-008,0.08515
3.0391e-008,0.082
3.0641e-008,0.07675
3.0891e-008,0.06835
3.1141e-008,0.05995
3.1391e-008,0.05155
3.1641e-008,0.0463
3.1891e-008,0.04105
3.2141e-008,0.03685
3.2391e-008,0.0358
3.2641e-008,0.0442
3.2891e-008,0.06205
3.3141e-008,0.082
3.3391e-008,0.09355
3.3641e-008,0.0925
3.3891e-008,0.0862
3.4141e-008,0.082
3.4391e-008,0.082
3.4641e-008,0.08095
3.4891e-008,0.07465
3.5141e-008,0.0694
3.5391e-008,0.061
3.5641e-008,0.0526
3.5891e-008,0.04525
3.6141e-008,0.03895
3.6391e-008,0.03475
3.6641e-008,0.0316
3.6891e-008,0.0295
3.7141e-008,0.03265
3.7391e-008,0.0463
3.7641e-008,0.07465
3.7891e-008,0.1051
3.8141e-008,0.1198
3.8391e-008,0.11875
3.8641e-008,0.11035
3.8891e-008,0.10615
3.9141e-008,0.10615
3.9391e-008,0.1051
3.9641e-008,0.09985
3.9891e-008,0.09145
4.0141e-008,0.08095
4.0391e-008,0.0694
4.0641e-008,0.05995
4.0891e-008,0.0505
4.1141e-008,0.04315
4.1391e-008,0.03895
4.1641e-008,0.0358
4.1891e-008,0.03475
4.2141e-008,0.03265
4.2391e-008,0.0379
4.2641e-008,0.0505
4.2891e-008,0.06625
4.3141e-008,0.07465
4.3391e-008,0.0736
4.3641e-008,0.06835
4.3891e-008,0.06625
4.4141e-008,0.0652
4.4391e-008,0.06625
4.4641e-008,0.06415
4.4891e-008,0.05995
4.5141e-008,0.0547
4.5391e-008,0.04945
4.5641e-008,0.0463
4.5891e-008,0.04315
4.6141e-008,0.04
4.6391e-008,0.0358
4.6641e-008,0.0316
4.6891e-008,0.03055
4.7141e-008,0.03895
4.7391e-008,0.05995
4.7641e-008,0.0841
4.7891e-008,0.0988
4.8141e-008,0.0967
4.8391e-008,0.0904
4.8641e-008,0.08725
4.8891e-008,0.0883
4.9141e-008,0.0883
4.9391e-008,0.0862
4.9641e-008,0.0799
4.9891e-008,0.07255
5.0141e-008,0.06415
5.0391e-008,0.05785
5.0641e-008,0.05365
5.0891e-008,0.04945
5.1141e-008,0.04525
5.1391e-008,0.04525
5.1641e-008,0.0547
5.1891e-008,0.07255
5.2141e-008,0.08725
5.2391e-008,0.0925
5.2641e-008,0.08515
5.2891e-008,0.0799
5.3141e-008,0.0778
5.3391e-008,0.07885
5.3641e-008,0.07885
5.3891e-008,0.0757
5.4141e-008,0.0715
5.4391e-008,0.0652
5.4641e-008,0.05995
5.4891e-008,0.05365
5.5141e-008,0.0484
5.5391e-008,0.04525
5.5641e-008,0.0421
5.5891e-008,0.0421
5.6141e-008,0.04945
5.6391e-008,0.0694
5.6641e-008,0.09985
5.6891e-008,0.12295
5.7141e-008,0.1282
5.7391e-008,0.12085
5.7641e-008,0.1114
5.7891e-008,0.1114
5.8141e-008,0.11035
5.8391e-008,0.10825
5.8641e-008,0.10195
5.8891e-008,0.09355
5.9141e-008,0.082
5.9391e-008,0.0715
5.9641e-008,0.06205
5.9891e-008,0.0547
6.0141e-008,0.04945
6.0391e-008,0.04525
6.0641e-008,0.0421
6.0891e-008,0.04
6.1141e-008,0.04
6.1391e-008,0.0484
6.1641e-008,0.0652
6.1891e-008,0.07885
6.2141e-008,0.082
6.2391e-008,0.07675
6.2641e-008,0.0715
6.2891e-008,0.07045
6.3141e-008,0.0715
6.3391e-008,0.07045
6.3641e-008,0.0673
6.3891e-008,0.0631
6.4141e-008,0.05785
6.4391e-008,0.0526
6.4641e-008,0.0484
6.4891e-008,0.04525
6.5141e-008,0.0421
6.5391e-008,0.0379
6.5641e-008,0.0337
6.5891e-008,0.03685
6.6141e-008,0.0526
6.6391e-008,0.07675
6.6641e-008,0.0988
6.6891e-008,0.10615
6.7141e-008,0.1009
6.7391e-008,0.09355
6.7641e-008,0.09355
6.7891e-008,0.0946
6.8141e-008,0.09145
6.8391e-008,0.0883
6.8641e-008,0.08095
6.8891e-008,0.07255
6.9141e-008,0.06415
6.9391e-008,0.05785
6.9641e-008,0.0526
6.9891e-008,0.04945
7.0141e-008,0.04525
7.0391e-008,0.04945
7.0641e-008,0.06625
7.0891e-008,0.0862
7.1141e-008,0.09775
7.1391e-008,0.0967
7.1641e-008,0.08935
7.1891e-008,0.08515
7.2141e-008,0.0841
7.2391e-008,0.08515
7.2641e-008,0.082
7.2891e-008,0.0778
7.3141e-008,0.07255
7.3391e-008,0.0652
7.3641e-008,0.05785
7.3891e-008,0.05155
7.4141e-008,0.04735
7.4391e-008,0.0442
7.4641e-008,0.0421
7.4891e-008,0.0442
7.5141e-008,0.0568
7.5391e-008,0.08515
7.5641e-008,0.11455
7.5891e-008,0.1324
7.6141e-008,0.13135
7.6391e-008,0.12085
7.6641e-008,0.11455
7.6891e-008,0.1156
7.7141e-008,0.1135
7.7391e-008,0.1093
7.7641e-008,0.1009
7.7891e-008,0.0904
7.8141e-008,0.0799
7.8391e-008,0.06835
7.8641e-008,0.0589
7.8891e-008,0.05155
7.9141e-008,0.04735
7.9391e-008,0.04315
7.9641e-008,0.04
7.9891e-008,0.04
8.0141e-008,0.0442
8.0391e-008,0.05785
8.0641e-008,0.07465
8.0891e-008,0.08515
8.1141e-008,0.08305
8.1391e-008,0.07675
8.1641e-008,0.0736
8.1891e-008,0.0736
8.2141e-008,0.0736
8.2391e-008,0.0715
8.2641e-008,0.06835
8.2891e-008,0.06205
8.3141e-008,0.0568
8.3391e-008,0.05155
8.3641e-008,0.0484
8.3891e-008,0.04525
8.4141e-008,0.04105
8.4391e-008,0.03685
8.4641e-008,0.03475
8.4891e-008,0.04315
8.5141e-008,0.06415
8.5391e-008,0.0904
8.5641e-008,0.10615
8.5891e-008,0.1072
8.6141e-008,0.0988
8.6391e-008,0.0946
8.6641e-008,0.0946
8.6891e-008,0.09565
8.7141e-008,0.0925
8.7391e-008,0.08725
8.7641e-008,0.07885
8.7891e-008,0.0694
8.8141e-008,0.06205
8.8391e-008,0.0568
8.8641e-008,0.0526
8.8891e-008,0.04735
8.9141e-008,0.04735
8.9391e-008,0.0568
8.9641e-008,0.07675
8.9891e-008,0.0946
9.0141e-008,0.0988
9.0391e-008,0.09355
9.0641e-008,0.0862
9.0891e-008,0.0841
9.1141e-008,0.08515
9.1391e-008,0.08515
9.1641e-008,0.08095
9.1891e-008,0.07465
9.2141e-008,0.0694
9.2391e-008,0.06205
9.2641e-008,0.0547
9.2891e-008,0.0505
9.3141e-008,0.04525
9.3391e-008,0.04315
9.3641e-008,0.0421
9.3891e-008,0.04945
9.4141e-008,0.0694
9.4391e-008,0.1009
9.4641e-008,0.1261
9.4891e-008,0.1345
9.5141e-008,0.12715
9.5391e-008,0.1177
9.5641e-008,0.1156
9.5891e-008,0.1156
9.6141e-008,0.11245
9.6391e-008,0.1072
9.6641e-008,0.0967
9.6891e-008,0.0862
9.7141e-008,0.0736
9.7391e-008,0.0631
9.7641e-008,0.0547
9.7891e-008,0.04945
9.8141e-008,0.04525
9.8391e-008,0.0421
9.8641e-008,0.03895
9.8891e-008,0.04105
9.9141e-008,0.0505
9.9391e-008,0.0652
9.9641e-008,0.0799
9.9891e-008,0.0841
1.00141e-007,0.07885
1.00391e-007,0.0736
1.00641e-007,0.07255
1.00891e-007,0.07255
1.01141e-007,0.07255
1.01391e-007,0.06835
1.01641e-007,0.06415
1.01891e-007,0.05785
1.02141e-007,0.0526
1.02391e-007,0.0484
1.02641e-007,0.04525
1.02891e-007,0.0421
1.03141e-007,0.0379
1.03391e-007,0.03475
1.03641e-007,0.03685
1.03891e-007,0.05155
1.04141e-007,0.0778
1.04391e-007,0.0988
1.04641e-007,0.1072
1.04891e-007,0.103
1.05141e-007,0.0967
1.05391e-007,0.09355
1.05641e-007,0.09355
1.05891e-007,0.09355
1.06141e-007,0.08725
1.06391e-007,0.0799
1.06641e-007,0.0715
1.06891e-007,0.0631
1.07141e-007,0.05575
1.07391e-007,0.05155
1.07641e-007,0.04735
1.07891e-007,0.04525
1.08141e-007,0.0484
1.08391e-007,0.06205
1.08641e-007,0.08095
1.08891e-007,0.0946
1.09141e-007,0.09355
1.09391e-007,0.0862
1.09641e-007,0.082
1.09891e-007,0.082
1.10141e-007,0.082
1.10391e-007,0.08095
1.10641e-007,0.0757
1.10891e-007,0.07045
1.11141e-007,0.06415
1.11391e-007,0.0568
1.11641e-007,0.05155
1.11891e-007,0.04735
1.12141e-007,0.0442
1.12391e-007,0.04105
1.12641e-007,0.0421
1.12891e-007,0.0547
1.13141e-007,0.08095
1.13391e-007,0.11035
1.13641e-007,0.12715
1.13891e-007,0.12925
1.14141e-007,0.1198
1.14391e-007,0.11245
1.14641e-007,0.11245
1.14891e-007,0.11245
1.15141e-007,0.10615
1.15391e-007,0.0988
1.15641e-007,0.0883
1.15891e-007,0.0778
1.16141e-007,0.0673
1.16391e-007,0.05785
1.16641e-007,0.05155
1.16891e-007,0.04525
1.17141e-007,0.0421
1.17391e-007,0.04
1.17641e-007,0.04
1.17891e-007,0.04315
1.18141e-007,0.0547
1.18391e-007,0.06835
1.18641e-007,0.07885
1.18891e-007,0.0778
1.19141e-007,0.0736
1.19391e-007,0.06835
1.19641e-007,0.0694
1.19891e-007,0.0694
1.20141e-007,0.0673
1.20391e-007,0.0631
1.20641e-007,0.0589
1.20891e-007,0.05365
1.21141e-007,0.04945
1.21391e-007,0.04525
1.21641e-007,0.04315
1.21891e-007,0.04
1.22141e-007,0.03475
1.22391e-007,0.0337
1.22641e-007,0.04105
1.22891e-007,0.05995
1.23141e-007,0.0841
1.23391e-007,0.09985
1.23641e-007,0.09985
1.23891e-007,0.0946
1.24141e-007,0.0883
1.24391e-007,0.08935
1.24641e-007,0.08935
1.24891e-007,0.08725
1.25141e-007,0.08095
1.25391e-007,0.07255
1.25641e-007,0.0652
1.25891e-007,0.05785
1.26141e-007,0.0526
1.26391e-007,0.0484
1.26641e-007,0.04525
1.26891e-007,0.0442
1.27141e-007,0.05155
1.27391e-007,0.0673
1.27641e-007,0.08305
1.27891e-007,0.0904
1.28141e-007,0.0841
1.28391e-007,0.07885
1.28641e-007,0.07675
1.28891e-007,0.0778
1.29141e-007,0.07675
1.29391e-007,0.0736
1.29641e-007,0.07045
1.29891e-007,0.06415
1.30141e-007,0.05785
1.30391e-007,0.05155
1.30641e-007,0.04735
1.30891e-007,0.0442
1.31141e-007,0.04105
1.31391e-007,0.04105
1.31641e-007,0.0463
1.31891e-007,0.0631
1.32141e-007,0.09145
1.32391e-007,0.1156
1.32641e-007,0.124
1.32891e-007,0.1198
1.33141e-007,0.11035
1.33391e-007,0.1072
1.33641e-007,0.1072
1.33891e-007,0.1051
1.34141e-007,0.09985
1.34391e-007,0.0904
1.34641e-007,0.0799
1.34891e-007,0.0694
1.35141e-007,0.05995
1.35391e-007,0.05155
1.35641e-007,0.0484
1.35891e-007,0.0442
1.36141e-007,0.04
1.36391e-007,0.0379
1.36641e-007,0.03895
1.36891e-007,0.04525
1.37141e-007,0.05785
1.37391e-007,0.0694
1.37641e-007,0.0736
1.37891e-007,0.0715
1.38141e-007,0.0652
1.38391e-007,0.06415
1.38641e-007,0.0652
1.38891e-007,0.0652
1.39141e-007,0.06205
1.39391e-007,0.05785
1.39641e-007,0.0526
1.39891e-007,0.04945
1.40141e-007,0.04525
1.40391e-007,0.0421
1.40641e-007,0.04
1.40891e-007,0.03685
1.41141e-007,0.03265
1.41391e-007,0.03475
1.41641e-007,0.04525
1.41891e-007,0.0673
1.42141e-007,0.08725
1.42391e-007,0.09565
1.42641e-007,0.0925
1.42891e-007,0.0862
1.43141e-007,0.0841
1.43391e-007,0.08515
1.43641e-007,0.08515
1.43891e-007,0.0799
1.44141e-007,0.0736
1.44391e-007,0.06625
1.44641e-007,0.0589
1.44891e-007,0.05365
1.45141e-007,0.04945
1.45391e-007,0.04525
1.45641e-007,0.0421
1.45891e-007,0.04525
1.46141e-007,0.0547
1.46391e-007,0.0715
1.46641e-007,0.0841
1.46891e-007,0.0841
1.47141e-007,0.0778
1.47391e-007,0.07255
1.47641e-007,0.0736
1.47891e-007,0.0736
1.48141e-007,0.0736
1.48391e-007,0.0694
1.48641e-007,0.06415
1.48891e-007,0.0589
1.49141e-007,0.05365
1.49391e-007,0.0484
1.49641e-007,0.0442
1.49891e-007,0.0421
1.50141e-007,0.04
1.50391e-007,0.04105
1.50641e-007,0.0505
1.50891e-007,0.07465
1.51141e-007,0.103
1.51391e-007,0.12085
1.51641e-007,0.1219
1.51891e-007,0.11455
1.52141e-007,0.1072
1.52391e-007,0.1072
1.52641e-007,0.1051
1.52891e-007,0.103
1.53141e-007,0.0946
1.53391e-007,0.08515
1.53641e-007,0.07465
1.53891e-007,0.0652
1.54141e-007,0.05575
1.54391e-007,0.04945
1.54641e-007,0.04525
1.54891e-007,0.0421
1.55141e-007,0.04
1.55391e-007,0.0379
1.55641e-007,0.04105
1.55891e-007,0.0526
1.56141e-007,0.06835
1.56391e-007,0.07885
1.56641e-007,0.0778
1.56891e-007,0.07255
1.57141e-007,0.0694
1.57391e-007,0.06835
1.57641e-007,0.0694
1.57891e-007,0.06835
1.58141e-007,0.06415
1.58391e-007,0.05995
1.58641e-007,0.0547
1.58891e-007,0.0505
1.59141e-007,0.04525
1.59391e-007,0.04315
1.59641e-007,0.04
1.59891e-007,0.03685
1.60141e-007,0.0337
