LECROYWS3054,16387,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,27-Jul-2023 02:51:56,0                 
Time,Ampl
2.925e-009,0.155167
3.175e-009,0.111833
3.425e-009,0.0968333
3.675e-009,0.0851667
3.925e-009,0.0751667
4.175e-009,0.0585
4.425e-009,0.0501667
4.675e-009,0.0418333
4.925e-009,0.0368333
5.175e-009,0.0318333
5.425e-009,0.0285
5.675e-009,0.0235
5.925e-009,0.0218333
6.175e-009,0.0185
6.425e-009,0.0185
6.675e-009,0.0235
6.925e-009,0.0418333
7.175e-009,0.0618333
7.425e-009,0.0751667
7.675e-009,0.0685
7.925e-009,0.0535
8.175e-009,0.0401667
8.425e-009,0.0368333
8.675e-009,0.0335
8.925e-009,0.0301667
9.175e-009,0.0251667
9.425e-009,0.0218333
9.675e-009,0.0168333
9.925e-009,0.0185
1.0175e-008,0.0151667
1.0425e-008,0.0151667
1.0675e-008,0.0135
1.0925e-008,0.0135
1.1175e-008,0.0135
1.1425e-008,0.0268333
1.1675e-008,0.0568333
1.1925e-008,0.0968333
1.2175e-008,0.120167
1.2425e-008,0.1135
1.2675e-008,0.0835
1.2925e-008,0.0635
1.3175e-008,0.0501667
1.3425e-008,0.0485
1.3675e-008,0.0418333
1.3925e-008,0.0351667
1.4175e-008,0.0285
1.4425e-008,0.0268333
1.4675e-008,0.0235
1.4925e-008,0.0218333
1.5175e-008,0.0168333
1.5425e-008,0.0168333
1.5675e-008,0.0185
1.5925e-008,0.0351667
1.6175e-008,0.0618333
1.6425e-008,0.0885
1.6675e-008,0.0935
1.6925e-008,0.0768333
1.7175e-008,0.0551667
1.7425e-008,0.0418333
1.7675e-008,0.0385
1.7925e-008,0.0368333
1.8175e-008,0.0301667
1.8425e-008,0.0251667
1.8675e-008,0.0201667
1.8925e-008,0.0201667
1.9175e-008,0.0185
1.9425e-008,0.0151667
1.9675e-008,0.0135
1.9925e-008,0.0135
2.0175e-008,0.0135
2.0425e-008,0.0201667
2.0675e-008,0.0501667
2.0925e-008,0.106833
2.1175e-008,0.155167
2.1425e-008,0.166833
2.1675e-008,0.1385
2.1925e-008,0.0985
2.2175e-008,0.0701667
2.2425e-008,0.0635
2.2675e-008,0.0568333
2.2925e-008,0.0501667
2.3175e-008,0.0385
2.3425e-008,0.0318333
2.3675e-008,0.0285
2.3925e-008,0.0285
2.4175e-008,0.0235
2.4425e-008,0.0201667
2.4675e-008,0.0168333
2.4925e-008,0.0168333
2.5175e-008,0.0151667
2.5425e-008,0.0168333
2.5675e-008,0.0235
2.5925e-008,0.0368333
2.6175e-008,0.0501667
2.6425e-008,0.0518333
2.6675e-008,0.0418333
2.6925e-008,0.0318333
2.7175e-008,0.0251667
2.7425e-008,0.0251667
2.7675e-008,0.0218333
2.7925e-008,0.0201667
2.8175e-008,0.0168333
2.8425e-008,0.0151667
2.8675e-008,0.0135
2.8925e-008,0.0135
2.9175e-008,0.0101667
2.9425e-008,0.0118333
2.9675e-008,0.0101667
2.9925e-008,0.0118333
3.0175e-008,0.0135
3.0425e-008,0.0301667
3.0675e-008,0.0585
3.0925e-008,0.0885
3.1175e-008,0.0935
3.1425e-008,0.0785
3.1675e-008,0.0551667
3.1925e-008,0.0418333
3.2175e-008,0.0368333
3.2425e-008,0.0351667
3.2675e-008,0.0285
3.2925e-008,0.0235
3.3175e-008,0.0201667
3.3425e-008,0.0201667
3.3675e-008,0.0168333
3.3925e-008,0.0151667
3.4175e-008,0.0135
3.4425e-008,0.0135
3.4675e-008,0.0185
3.4925e-008,0.0385
3.5175e-008,0.0618333
3.5425e-008,0.0801667
3.5675e-008,0.0735
3.5925e-008,0.0568333
3.6175e-008,0.0385
3.6425e-008,0.0351667
3.6675e-008,0.0318333
3.6925e-008,0.0301667
3.7175e-008,0.0235
3.7425e-008,0.0201667
3.7675e-008,0.0168333
3.7925e-008,0.0168333
3.8175e-008,0.0151667
3.8425e-008,0.0135
3.8675e-008,0.0118333
3.8925e-008,0.0118333
3.9175e-008,0.0135
3.9425e-008,0.0268333
3.9675e-008,0.0651667
3.9925e-008,0.1185
4.0175e-008,0.150167
4.0425e-008,0.1435
4.0675e-008,0.106833
4.0925e-008,0.0768333
4.1175e-008,0.0601667
4.1425e-008,0.0568333
4.1675e-008,0.0501667
4.1925e-008,0.0418333
4.2175e-008,0.0318333
4.2425e-008,0.0301667
4.2675e-008,0.0268333
4.2925e-008,0.0251667
4.3175e-008,0.0218333
4.3425e-008,0.0201667
4.3675e-008,0.0151667
4.3925e-008,0.0168333
4.4175e-008,0.0135
4.4425e-008,0.0201667
